Time (UTC),ROS Epoch,Latitude,Longitude,Depth,Roll,Pitch,Yaw
2021-03-18-22-59-45,1615828863724965766,0,0,-0.078548307770454281473,-0.015436580602132574797,0.055297567299521330209,-1.9962869310486501817,0,0,0
2021-03-18-22-59-46,1615828864722766078,34.418186187744176152,-119.84988403320292605,-0.072039834101157218527,0.0048974080667562713137,0.068520465076522041326,-2.0039390584428793396,0,0,0
2021-03-18-22-59-47,1615828865721819776,34.418186187744431948,-119.84988403320275552,-0.060431659114876440375,-0.038509157764451455719,0.057415337317408131346,-2.0074372957234727366,0,0,0
2021-03-18-22-59-48,1615828866722142796,34.418186187744353788,-119.84988403320384975,-0.060201780485516005748,-0.028070087278857892149,0.054398720629437048724,-2.0008733898894939252,0,0,0
2021-03-18-22-59-49,1615828867722063525,34.418186187744119309,-119.84988403320315342,-0.055461761613714598285,0.011759085505469189792,0.064345263779333375376,-1.9988332436936175895,0,0,0
2021-03-18-22-59-50,1615828868721774254,34.418186187744083782,-119.84988403320301131,-0.055805927035764965605,0.0044698693108809464322,0.0605071457750177219,-1.9940404226920163122,0,0,0
2021-03-18-22-59-51,1615828869721879931,34.41818618774413352,-119.84988403320313921,-0.043730152393885980688,-0.050102265624961846158,0.056733801241028919415,-1.999176864319109459,0,0,0
2021-03-18-22-59-52,1615828870721835764,34.41818618774413352,-119.84988403320315342,-0.044400226898873497439,-0.005786883321896657377,0.069626971128750742013,-1.9990428372665114409,0,0,0
2021-03-18-22-59-53,1615828871721747690,34.41818618774405536,-119.84988403320301131,-0.035155560392819036608,0.025136146653982269217,0.069324854392046428297,-1.9964952475728083847,0,0,0
2021-03-18-22-59-54,1615828872721851753,34.418186187744034044,-119.84988403320318184,-0.036508756903947524319,-0.0076042040200111791701,0.066813686137125585796,-1.993720978219444051,0,0,0
2021-03-18-22-59-55,1615828873721763627,34.418186187743970095,-119.8498840332023434,-0.033693034077797771875,-0.028308270928696175478,0.060392890048096149747,-1.9964948454635322861,0,0,0
2021-03-18-22-59-56,1615828874721836179,34.418186187744105098,-119.84988403320311079,-0.030704766251384810194,-0.0060732743597982996944,0.049093930130547379365,-1.9883081423331265825,0,0,0
2021-03-18-22-59-57,1615828875721783053,34.418186187744090887,-119.8498840332033808,-0.028391249450576281493,-0.0081706932225685952043,0.04804132528130640456,-1.9871862268056941225,0,0,0
2021-03-18-22-59-58,1615828876721770293,34.41818618774413352,-119.84987640380857954,-0.025738352761704132859,-0.010472075816040662954,0.067768892202151292947,-1.9913824512264883815,0,0,0
2021-03-18-22-59-59,1615828877721905292,34.418186187744026938,-119.84987640380818164,-0.027058665761602561373,-0.031515986306852157572,0.05842177893952144041,-1.9719572671038470002,0,0,0
2021-03-18-23-00-00,1615828878721853990,34.418186187744119309,-119.84987640380857954,-0.022128898303481660953,0.009129351770466790153,0.067295273462621832405,-1.9663892376559879427,0,0,0
2021-03-18-23-00-01,1615828879721751542,34.418186187743735616,-119.84987640380840901,-0.020132496547348784077,0.0040633868259610473814,0.060090183638185905302,-1.9534066329905876991,0,0,0
2021-03-18-23-00-02,1615828880722371541,34.418186187744140625,-119.84987640380857954,-0.021387784739930134487,-0.025661053681338832216,0.059071741304091450464,-1.9461611722970710847,0,0,0
2021-03-18-23-00-03,1615828881722399822,34.418186187743756932,-119.84987640380796847,-0.015695221156320549039,-0.016141252567939499279,0.063436492509510528093,-1.92278306504264207,0,0,0
2021-03-18-23-00-04,1615828882721763051,34.41818618774414773,-119.8498764038089206,-0.017121529753203454383,0.0057028082135781865691,0.066450175991433060863,-1.9194793695490235397,0,0,0
2021-03-18-23-00-05,1615828883721762321,34.418190002441399145,-119.84987640380863638,-0.012574422665809308758,-0.03665937602140739715,0.056891763319140115085,-1.9186115826615817159,0,0,0
2021-03-18-23-00-06,1615828884722227581,34.418190002441278352,-119.84987640380845164,-0.016751939429777595869,-0.012352755933942909106,0.063601130786003726159,-1.9169219442135545517,0,0,0
2021-03-18-23-00-07,1615828885721767425,34.418190002441427566,-119.84987640380902008,-0.013528141541986513433,-0.0097694919351946126612,0.059672100771300813637,-1.915967733029981579,0,0,0
2021-03-18-23-00-08,1615828886721814508,34.418190002441448883,-119.84987640380850848,-0.015039597177283148266,-0.026969322954959927541,0.060297038959690268944,-1.9343144616112228906,0,0,0
2021-03-18-23-00-09,1615828887721869195,34.418190002441434672,-119.8498764038087927,-0.015185480612763837399,-0.011829450428558043254,0.079984214338813058864,-1.9575575587737001904,0,0,0
2021-03-18-23-00-10,1615828888721793830,34.418190002441434672,-119.84987640380835217,-0.014170473461686355215,-0.027789396551656676132,0.059958626633112986626,-1.9664072716694922516,0,0,0
2021-03-18-23-00-11,1615828889721764715,34.418190002441633624,-119.84987640380899165,-0.01579810904931413032,-0.037181964259603760004,0.05956108585697150043,-1.9843509108725010393,0,0,0
2021-03-18-23-00-12,1615828890721802110,34.418193817138693191,-119.84987640380848006,-0.013750300325058502707,-0.016364384291647170871,0.051620136574661634743,-1.9953148154700914851,0,0,0
2021-03-18-23-00-13,1615828891721749662,34.41819381713867898,-119.84987640380812479,-0.017165208280305491867,-0.0034913593594076003379,0.056434188895823141074,-2.0079342278868650418,0,0,0
2021-03-18-23-00-14,1615828892721797422,34.418193817138636348,-119.8498764038086648,-0.013263109685637600871,-0.018056867013033588848,0.070116641761005807365,-2.0385360914425563195,0,0,0
2021-03-18-23-00-15,1615828893721852005,34.418193817138671875,-119.84987640380860796,-0.015918453400644724804,-0.0076639997227692657766,0.070876173619593474395,-2.0374441342497120466,0,0,0
2021-03-18-23-00-16,1615828894721749192,34.418193817138714508,-119.84986877441428987,-0.016377708228343612618,0.011816391980266495454,0.064951488670233883949,-2.0451654063262019179,0,0,0
2021-03-18-23-00-17,1615828895721855494,34.418193817138607926,-119.84986877441421882,-0.01555645773486844137,-0.016920888817012071093,0.052049890584158292617,-2.0531494274783286258,0,0,0
2021-03-18-23-00-18,1615828896721821952,34.418193817138302393,-119.8498687744148441,-0.01542314122048368992,-0.012700306630473301786,0.066165259530565539992,-2.0760696093916122251,0,0,0
2021-03-18-23-00-19,1615828897721842993,34.418197631835916184,-119.84986877441441777,-0.017167543180450474394,0.008143081731475343768,0.066661258718538521362,-2.0844732279316082746,0,0,0
2021-03-18-23-00-20,1615828898721760753,34.418197631835866446,-119.84986877441426145,-0.014559479757540868747,-0.0061640166887559078024,0.069037640000160979681,-2.090072998552435557,0,0,0
2021-03-18-23-00-21,1615828899721798409,34.418197631835930395,-119.8498687744140625,-0.017680250632176756909,-0.021427842991801195754,0.068997705444958312704,-2.1096233632124348212,0,0,0
2021-03-18-23-00-22,1615828900721819815,34.418197631835901973,-119.84986877441436093,-0.017289739102983380653,-0.031364824998679610712,0.056982698918670679489,-2.122627295673343184,0,0,0
2021-03-18-23-00-23,1615828901721795231,34.418197631835916184,-119.84986877441400566,-0.02163841275235804662,-0.026732359851739977835,0.049542484154007401798,-2.1422958029104899325,0,0,0
2021-03-18-23-00-24,1615828902721819293,34.418197631835532491,-119.84986877441383513,-0.021998824025750752381,-0.0058325384491294167758,0.063249951813968904868,-2.1736503517796923468,0,0,0
2021-03-18-23-00-25,1615828903721821897,34.418197631835980133,-119.84986877441416198,-0.021531543018818783547,-0.028602530584180527878,0.059415101547095422463,-2.2039862762472846036,0,0,0
2021-03-18-23-00-26,1615828904721950855,34.418197631835731443,-119.84986877441421882,-0.017376266781636003772,-0.026812470897677430359,0.061990964223841621417,-2.2374945113044617528,0,0,0
2021-03-18-23-00-27,1615828905721883407,34.418197631835980133,-119.84986877441421882,-0.024978185762119426566,-0.018614068289232264114,0.057474546533114241609,-2.2529990111666218233,0,0,0
2021-03-18-23-00-28,1615828906721861219,34.418197631835930395,-119.8498687744140625,-0.01967160185035616432,0.010766564958367296281,0.071184087199040638194,-2.2869950075173877124,0,0,0
2021-03-18-23-00-29,1615828907723306687,34.418197631836228823,-119.8498687744143183,-0.026358491960429459439,-0.045975323780672594509,0.050417141119501601709,-2.312631318738075592,0,0,0
2021-03-18-23-00-30,1615828908721842260,34.418197631835816708,-119.8498687744138067,-0.028529165045534730927,-0.032769229003457231442,0.053540107690763692749,-2.3232288233929461185,0,0,0
2021-03-18-23-00-31,1615828909721814759,34.418197631835930395,-119.8498687744140625,-0.027220817543781316433,0.00079363590375257527226,0.048824369143569183727,-2.3343449504837572306,0,0,0
2021-03-18-23-00-32,1615828910721960123,34.418197631835994343,-119.84986877441409092,-0.020991882547366357004,-0.0058012772485088997393,0.066766043148354492498,-2.3597290911804598146,0,0,0
2021-03-18-23-00-33,1615828911721732154,34.418197631835774075,-119.84986877441386355,-0.026744637004998128571,-0.024964981919825244422,0.069877601407844019965,-2.3642021673864221931,0,0,0
